29.10,45099,0.0026,"384,070","238,650"
29.11,45100,0.0026,"384,834","239,125"
29.12,45101,0.0026,"385,599","239,600"
29.13,45102,0.0026,"386,363","240,075"
29.14,45103,0.0026,"387,128","240,550"
29.15,45104,0.0026,"387,892","241,025"
30.00,45105,0.0026,"388,657","241,500"
30.01,45106,0.0026,"389,029","241,731"
30.02,45107,0.0026,"389,401","241,963"
30.03,45108,0.0026,"389,773","242,194"
30.04,45109,0.0026,"390,145","242,425"
30.05,45110,0.0026,"390,517","242,656"
30.06,45111,0.0026,"390,890","242,888"
30.07,45112,0.0026,"391,262","243,119"
30.08,45113,0.0026,"391,634","243,350"
30.09,45114,0.0026,"392,006","243,581"
30.10,45115,0.0026,"392,378","243,813"
30.11,45116,0.0026,"392,750","244,044"
30.12,45117,0.0026,"393,123","244,275"
30.13,45118,0.0026,"393,495","244,506"
30.14,45119,0.0026,"393,867","244,738"
30.15,45120,0.0026,"394,239","244,969"
31.00,45121,0.0026,"394,611","245,200"
31.01,45122,0.0026,"392,791","244,069"
31.02,45123,0.0026,"390,970","242,938"
31.03,45124,0.0026,"389,149","241,806"
31.04,45125,0.0026,"387,329","240,675"
31.05,45126,0.0026,"385,508","239,544"
31.06,45127,0.0026,"383,688","238,413"
31.07,45128,0.0026,"381,867","237,281"
31.08,45129,0.0025,"380,047","236,150"
31.09,45130,0.0025,"378,226","235,019"
31.10,45131,0.0025,"376,405","233,888"
31.11,45132,0.0025,"374,585","232,756"
31.12,45133,0.0025,"372,764","231,625"
31.13,45134,0.0025,"370,944","230,494"
31.14,45135,0.0025,"369,123","229,363"
31.15,45136,0.0025,"367,303","228,231"
32.00,45137,0.0024,"365,482","227,100"
32.01,45138,0.0025,"368,017","228,675"
32.02,45139,0.0025,"370,551","230,250"
32.03,45140,0.0025,"373,086","231,825"
32.04,45141,0.0025,"375,621","233,400"
32.05,45142,0.0025,"378,156","234,975"
32.06,45143,0.0025,"380,690","236,550"
32.07,45144,0.0026,"383,225","238,125"
32.08,45145,0.0026,"385,760","239,700"
32.09,45146,0.0026,"388,294","241,275"
32.10,45147,0.0026,"390,829","242,850"
32.11,45148,0.0026,"393,364","244,425"
32.12,45149,0.0026,"395,899","246,000"
32.13,45150,0.0027,"398,433","247,575"
32.14,45151,0.0027,"400,968","249,150"
32.15,45152,0.0027,"403,503","250,725"
33.00,45153,0.0027,"406,037","252,300"
33.01,45154,0.0027,"403,010","250,419"
33.02,45155,0.0027,"399,982","248,538"
33.03,45156,0.0027,"396,955","246,656"
33.04,45157,0.0026,"393,927","244,775"
